date,trial,datetime,subject,actor,receiver,kinship,behav,rate,key,actor.is.mom,receiver.is.mom,day,treatment,order,experiment.round
5/26/2017,302,5/26/2017 20:07,ld,cat,ld,0,f,0,2017-05-26 big cage 302 cat ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,cat,ld,0,g,15,2017-05-26 big cage 302 cat ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,cc,ld,0.137,f,0,2017-05-26 big cage 302 cc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,cc,ld,0.137,g,23,2017-05-26 big cage 302 cc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ccc,ld,0,f,0,2017-05-26 big cage 302 ccc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ccc,ld,0,g,0,2017-05-26 big cage 302 ccc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ccs,ld,0.1985,f,0,2017-05-26 big cage 302 ccs ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ccs,ld,0.1985,g,0,2017-05-26 big cage 302 ccs ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,cd,ld,0.0768,f,0,2017-05-26 big cage 302 cd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,cd,ld,0.0768,g,0,2017-05-26 big cage 302 cd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,d,ld,0.1018,f,0,2017-05-26 big cage 302 d ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,d,ld,0.1018,g,31,2017-05-26 big cage 302 d ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dcd,ld,0.1398,f,0,2017-05-26 big cage 302 dcd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dcd,ld,0.1398,g,0,2017-05-26 big cage 302 dcd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,dd,ld,0.1452,f,46,2017-05-26 big cage 302 dd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,dd,ld,0.1452,g,18,2017-05-26 big cage 302 dd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ddd,ld,0,f,0,2017-05-26 big cage 302 ddd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ddd,ld,0,g,0,2017-05-26 big cage 302 ddd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ddld,ld,0.0367,f,0,2017-05-26 big cage 302 ddld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,ddld,ld,0.0367,g,50,2017-05-26 big cage 302 ddld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dld,ld,0.1543,f,0,2017-05-26 big cage 302 dld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dld,ld,0.1543,g,0,2017-05-26 big cage 302 dld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dos,ld,0,f,0,2017-05-26 big cage 302 dos ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,dos,ld,0,g,0,2017-05-26 big cage 302 dos ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ds,ld,0.2034,f,0,2017-05-26 big cage 302 ds ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,ds,ld,0.2034,g,10,2017-05-26 big cage 302 ds ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ivy,ld,0,f,0,2017-05-26 big cage 302 ivy ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ivy,ld,0,g,0,2017-05-26 big cage 302 ivy ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,cat,0,g,0,2017-05-26 big cage 302 ld cat,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,cc,0.137,g,0,2017-05-26 big cage 302 ld cc,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ccc,0,g,0,2017-05-26 big cage 302 ld ccc,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ccs,0.1985,g,0,2017-05-26 big cage 302 ld ccs,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,cd,0.0768,g,0,2017-05-26 big cage 302 ld cd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,d,0.1018,g,0,2017-05-26 big cage 302 ld d,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,dcd,0.1398,g,0,2017-05-26 big cage 302 ld dcd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,dd,0.1452,g,0,2017-05-26 big cage 302 ld dd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ddd,0,g,0,2017-05-26 big cage 302 ld ddd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ddld,0.0367,g,0,2017-05-26 big cage 302 ld ddld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,dld,0.1543,g,0,2017-05-26 big cage 302 ld dld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,dos,0,g,0,2017-05-26 big cage 302 ld dos,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ds,0.2034,g,0,2017-05-26 big cage 302 ld ds,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ivy,0,g,0,2017-05-26 big cage 302 ld ivy,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ldd,0.0866,g,0,2017-05-26 big cage 302 ld ldd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,lds,0.1981,g,0,2017-05-26 big cage 302 ld lds,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,no.band,0,g,0,2017-05-26 big cage 302 ld no.band,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ola,0,g,0,2017-05-26 big cage 302 ld ola,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,r,0.2249,g,0,2017-05-26 big cage 302 ld r,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,rc,0.029,g,0,2017-05-26 big cage 302 ld rc,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,s,0,g,0,2017-05-26 big cage 302 ld s,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,sc,0.0444,g,0,2017-05-26 big cage 302 ld sc,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,scs,0.0271,g,0,2017-05-26 big cage 302 ld scs,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,sd,0.171,g,0,2017-05-26 big cage 302 ld sd,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,sld,0,g,0,2017-05-26 big cage 302 ld sld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,son.of.ola,0,g,0,2017-05-26 big cage 302 ld son.of.ola,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,ss,0.155,g,0,2017-05-26 big cage 302 ld ss,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,sss,0,g,0,2017-05-26 big cage 302 ld sss,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,tes,0,g,0,2017-05-26 big cage 302 ld tes,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ld,una,0,g,0,2017-05-26 big cage 302 ld una,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ldd,ld,0.0866,f,0,2017-05-26 big cage 302 ldd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ldd,ld,0.0866,g,0,2017-05-26 big cage 302 ldd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,lds,ld,0.1981,f,0,2017-05-26 big cage 302 lds ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,lds,ld,0.1981,g,0,2017-05-26 big cage 302 lds ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,no.band,ld,0,f,0,2017-05-26 big cage 302 no.band ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,no.band,ld,0,g,41,2017-05-26 big cage 302 no.band ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ola,ld,0,f,0,2017-05-26 big cage 302 ola ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ola,ld,0,g,0,2017-05-26 big cage 302 ola ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,r,ld,0.2249,f,0,2017-05-26 big cage 302 r ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,r,ld,0.2249,g,0,2017-05-26 big cage 302 r ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,rc,ld,0.029,f,0,2017-05-26 big cage 302 rc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,rc,ld,0.029,g,0,2017-05-26 big cage 302 rc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,s,ld,0,f,0,2017-05-26 big cage 302 s ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,s,ld,0,g,0,2017-05-26 big cage 302 s ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sc,ld,0.0444,f,0,2017-05-26 big cage 302 sc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,sc,ld,0.0444,g,26,2017-05-26 big cage 302 sc ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,scs,ld,0.0271,f,0,2017-05-26 big cage 302 scs ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,scs,ld,0.0271,g,0,2017-05-26 big cage 302 scs ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sd,ld,0.171,f,0,2017-05-26 big cage 302 sd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sd,ld,0.171,g,0,2017-05-26 big cage 302 sd ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sld,ld,0,f,0,2017-05-26 big cage 302 sld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sld,ld,0,g,0,2017-05-26 big cage 302 sld ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,son.of.ola,ld,0,f,0,2017-05-26 big cage 302 son.of.ola ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,son.of.ola,ld,0,g,5,2017-05-26 big cage 302 son.of.ola ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ss,ld,0.155,f,0,2017-05-26 big cage 302 ss ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,ss,ld,0.155,g,0,2017-05-26 big cage 302 ss ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sss,ld,0,f,0,2017-05-26 big cage 302 sss ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,sss,ld,0,g,0,2017-05-26 big cage 302 sss ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,tes,ld,0,f,0,2017-05-26 big cage 302 tes ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 0:00,ld,tes,ld,0,g,41,2017-05-26 big cage 302 tes ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,una,ld,0,f,0,2017-05-26 big cage 302 una ld,FALSE,FALSE,26,PBS,PBS.first,1
5/26/2017,302,5/26/2017 20:07,ld,una,ld,0,g,0,2017-05-26 big cage 302 una ld,FALSE,FALSE,26,PBS,PBS.first,1
6/11/2017,338,6/11/2017 0:00,ld,cat,ld,0,f,457,2017-06-11 big cage 338 cat ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,cat,ld,0,g,0,2017-06-11 big cage 338 cat ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,cc,ld,0.137,f,0,2017-06-11 big cage 338 cc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,cc,ld,0.137,g,0,2017-06-11 big cage 338 cc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ccc,ld,0,f,0,2017-06-11 big cage 338 ccc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ccc,ld,0,g,0,2017-06-11 big cage 338 ccc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ccs,ld,0.1985,f,0,2017-06-11 big cage 338 ccs ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ccs,ld,0.1985,g,0,2017-06-11 big cage 338 ccs ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,cd,ld,0.0768,f,0,2017-06-11 big cage 338 cd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,cd,ld,0.0768,g,0,2017-06-11 big cage 338 cd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,d,ld,0.1018,f,0,2017-06-11 big cage 338 d ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,d,ld,0.1018,g,0,2017-06-11 big cage 338 d ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dcd,ld,0.1398,f,0,2017-06-11 big cage 338 dcd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dcd,ld,0.1398,g,0,2017-06-11 big cage 338 dcd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dd,ld,0.1452,f,0,2017-06-11 big cage 338 dd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dd,ld,0.1452,g,0,2017-06-11 big cage 338 dd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ddd,ld,0,f,0,2017-06-11 big cage 338 ddd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ddd,ld,0,g,0,2017-06-11 big cage 338 ddd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ddld,ld,0.0367,f,0,2017-06-11 big cage 338 ddld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ddld,ld,0.0367,g,0,2017-06-11 big cage 338 ddld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dld,ld,0.1543,f,0,2017-06-11 big cage 338 dld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dld,ld,0.1543,g,0,2017-06-11 big cage 338 dld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dos,ld,0,f,0,2017-06-11 big cage 338 dos ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,dos,ld,0,g,0,2017-06-11 big cage 338 dos ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ds,ld,0.2034,f,0,2017-06-11 big cage 338 ds ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ds,ld,0.2034,g,0,2017-06-11 big cage 338 ds ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ivy,ld,0,f,0,2017-06-11 big cage 338 ivy ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ivy,ld,0,g,0,2017-06-11 big cage 338 ivy ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,cat,0,g,0,2017-06-11 big cage 338 ld cat,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,cc,0.137,g,0,2017-06-11 big cage 338 ld cc,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ccc,0,g,0,2017-06-11 big cage 338 ld ccc,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ccs,0.1985,g,0,2017-06-11 big cage 338 ld ccs,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,cd,0.0768,g,0,2017-06-11 big cage 338 ld cd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,d,0.1018,g,0,2017-06-11 big cage 338 ld d,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,dcd,0.1398,g,0,2017-06-11 big cage 338 ld dcd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,dd,0.1452,g,0,2017-06-11 big cage 338 ld dd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ddd,0,g,0,2017-06-11 big cage 338 ld ddd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ddld,0.0367,g,0,2017-06-11 big cage 338 ld ddld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,dld,0.1543,g,0,2017-06-11 big cage 338 ld dld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,dos,0,g,0,2017-06-11 big cage 338 ld dos,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ds,0.2034,g,0,2017-06-11 big cage 338 ld ds,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ivy,0,g,0,2017-06-11 big cage 338 ld ivy,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ldd,0.0866,g,0,2017-06-11 big cage 338 ld ldd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,lds,0.1981,g,0,2017-06-11 big cage 338 ld lds,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,no.band,0,g,0,2017-06-11 big cage 338 ld no.band,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ola,0,g,0,2017-06-11 big cage 338 ld ola,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,r,0.2249,g,0,2017-06-11 big cage 338 ld r,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,rc,0.029,g,0,2017-06-11 big cage 338 ld rc,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,s,0,g,0,2017-06-11 big cage 338 ld s,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,sc,0.0444,g,0,2017-06-11 big cage 338 ld sc,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,scs,0.0271,g,0,2017-06-11 big cage 338 ld scs,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,sd,0.171,g,0,2017-06-11 big cage 338 ld sd,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,sld,0,g,0,2017-06-11 big cage 338 ld sld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,son.of.ola,0,g,0,2017-06-11 big cage 338 ld son.of.ola,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,ss,0.155,g,0,2017-06-11 big cage 338 ld ss,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,sss,0,g,0,2017-06-11 big cage 338 ld sss,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,tes,0,g,0,2017-06-11 big cage 338 ld tes,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ld,una,0,g,0,2017-06-11 big cage 338 ld una,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ldd,ld,0.0866,f,0,2017-06-11 big cage 338 ldd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ldd,ld,0.0866,g,0,2017-06-11 big cage 338 ldd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,lds,ld,0.1981,f,0,2017-06-11 big cage 338 lds ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,lds,ld,0.1981,g,0,2017-06-11 big cage 338 lds ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,no.band,ld,0,f,0,2017-06-11 big cage 338 no.band ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,no.band,ld,0,g,0,2017-06-11 big cage 338 no.band ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ola,ld,0,f,0,2017-06-11 big cage 338 ola ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ola,ld,0,g,0,2017-06-11 big cage 338 ola ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,r,ld,0.2249,f,0,2017-06-11 big cage 338 r ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,r,ld,0.2249,g,0,2017-06-11 big cage 338 r ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,rc,ld,0.029,f,0,2017-06-11 big cage 338 rc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,rc,ld,0.029,g,0,2017-06-11 big cage 338 rc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,s,ld,0,f,0,2017-06-11 big cage 338 s ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,s,ld,0,g,0,2017-06-11 big cage 338 s ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sc,ld,0.0444,f,0,2017-06-11 big cage 338 sc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sc,ld,0.0444,g,0,2017-06-11 big cage 338 sc ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,scs,ld,0.0271,f,0,2017-06-11 big cage 338 scs ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,scs,ld,0.0271,g,0,2017-06-11 big cage 338 scs ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sd,ld,0.171,f,0,2017-06-11 big cage 338 sd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sd,ld,0.171,g,0,2017-06-11 big cage 338 sd ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sld,ld,0,f,0,2017-06-11 big cage 338 sld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sld,ld,0,g,0,2017-06-11 big cage 338 sld ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,son.of.ola,ld,0,f,0,2017-06-11 big cage 338 son.of.ola ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,son.of.ola,ld,0,g,0,2017-06-11 big cage 338 son.of.ola ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ss,ld,0.155,f,0,2017-06-11 big cage 338 ss ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,ss,ld,0.155,g,0,2017-06-11 big cage 338 ss ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sss,ld,0,f,0,2017-06-11 big cage 338 sss ld,FALSE,FALSE,11,LPS,PBS.first,1
6/11/2017,338,6/11/2017 20:07,ld,sss,ld,0,g,0,2017-06-11 big cage 338 sss ld,FALSE,FALSE,11,LPS,PBS.first,1
